Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2005062787231,2005-06-16 00:00:00,2005-06-10 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,400.0,Denied,0.0,Deny,6.0,400.0
2005042983690,2005-04-27 00:00:00,2005-04-05 00:00:00,SRQ,Sarasota Bradenton International,Delta Air Lines,Property Damage,Checked Baggage,Medicines,486.0,Denied,0.0,Deny,22.0,486.0
2004122370658,2004-11-16 00:00:00,2004-10-11 00:00:00,LAX,Los Angeles International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),119.99,Approved,119.99,Approve in Full,36.0,0.0
2007011919022,2007-01-11 00:00:00,2006-12-09 00:00:00,LAX,Los Angeles International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,150.0,Denied,0.0,Deny,33.0,150.0
2007051725593,2007-05-14 00:00:00,2007-04-26 00:00:00,LSE,La Crosse Municipal,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,119.5,Denied,0.0,Deny,18.0,119.5
2008123153915,2009-01-01 00:00:00,2008-12-10 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Alcoholic beverages,40.5,Denied,0.0,Deny,22.0,40.5
0731103M,2003-07-31 00:00:00,2003-06-18 00:00:00,SNA,John Wayne,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),7.14,Approved,7.14,Approve in Full,43.0,0.0
2005081790791,2005-08-09 00:00:00,2005-06-21 00:00:00,BNA,Nashville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,100.0,Approved,100.0,Approve in Full,49.0,0.0
2005031878722,2005-02-24 00:00:00,2005-01-25 00:00:00,TUS,Tucson International,Aero California,Property Damage,Checked Baggage,Other,250.0,Settled,215.0,Settle,30.0,35.0
2005013175000,2005-01-14 00:00:00,2004-12-21 00:00:00,MIA,Miami International Airport,Aviaco,Passenger Property Loss,Checked Baggage,Other,279.99,Denied,0.0,Deny,24.0,279.99
2007112635398,2007-11-19 00:00:00,2007-10-07 00:00:00,LAS,McCarran International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,314.0,Settled,260.1,Settle,43.0,53.89999999999998
2005121497851,2005-12-08 00:00:00,2005-11-26 00:00:00,CAE,Columbia Metropolitan,UAL,Passenger Property Loss,Checked Baggage,Other,229.95,Denied,0.0,Deny,12.0,229.95
2004051752483,2004-04-16 00:00:00,2004-03-17 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,108.0,Approved,108.0,Approve in Full,30.0,0.0
2008032841608,2008-03-19 00:00:00,2008-03-06 00:00:00,SAT,San Antonio International,USAir,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,425.0,Denied,0.0,Deny,13.0,425.0
2005071388840,2005-07-13 00:00:00,2005-06-29 00:00:00,DFW,Dallas-Fort Worth International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,940.0,Settled,205.5,Settle,14.0,734.5
2007091732042,2007-09-13 00:00:00,2007-09-04 00:00:00,MEM,Memphis International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other,669.89,Denied,0.0,Deny,9.0,669.89
2009102664733,2009-10-16 00:00:00,2009-10-11 00:00:00,GSP,Greenville-Spartanburg,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,625.0,Denied,0.0,Deny,5.0,625.0
2007051525397,2007-05-09 00:00:00,2007-05-04 00:00:00,MDW,Midway International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,10.0,Approved,10.0,Approve in Full,5.0,0.0
2007052225805,2007-05-21 00:00:00,2007-05-16 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,20.0,Approved,20.0,Approve in Full,5.0,0.0
2006052306807,2006-05-18 00:00:00,2006-04-22 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),145.0,Denied,0.0,Deny,26.0,145.0
2006111315476,2006-11-07 00:00:00,2006-10-11 00:00:00,SYR,Syracuse-Hancock International,Jet Blue,Passenger Property Loss,Checked Baggage,Jewelry - Fine,80.5,Settled,40.25,Settle,27.0,40.25
2009100264271,2009-10-20 00:00:00,2009-08-02 00:00:00,CMH,Port Columbus International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,266.31,Denied,0.0,Deny,79.0,266.31
2007061827085,2007-06-14 00:00:00,2007-05-31 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),140.0,Denied,0.0,Deny,14.0,140.0
2004120768799,2004-10-22 00:00:00,2004-09-29 00:00:00,HOU,William P. Hobby,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,16.16,Approved,16.16,Approve in Full,23.0,0.0
2008090549522,2008-09-02 00:00:00,2008-08-10 00:00:00,SAN,San Diego International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers); Sporting Equipment & Supplies (footballs; parachutes; etc.),115.0,Denied,0.0,Deny,23.0,115.0
2005042683403,2005-04-25 00:00:00,2005-04-11 00:00:00,SEA,Seattle-Tacoma International,US Express,Property Damage,Checked Baggage,Locks,17.3,Approved,17.3,Approve in Full,14.0,0.0
1126107M,2003-11-26 00:00:00,2003-11-01 00:00:00,MIA,Miami International Airport,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),275.0,Denied,0.0,Deny,25.0,275.0
2004110366190,2004-09-29 00:00:00,2004-08-17 00:00:00,ABQ,Albuquerque International Sunport Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,200.0,Approved,200.0,Approve in Full,43.0,0.0
2004051251379,2004-03-24 00:00:00,2004-02-25 00:00:00,MDW,Midway International Airport,AirTran Airlines,Passenger Property Loss,Checked Baggage,Other,300.0,Settled,150.0,Settle,28.0,150.0
2004091362690,2004-08-10 00:00:00,2004-07-30 00:00:00,SAN,San Diego International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),350.0,Denied,0.0,Deny,11.0,350.0
1107280M,2003-11-07 00:00:00,2003-09-22 00:00:00,JAX,Jacksonville International,Delta Air Lines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,157.58,Approved,157.58,Approve in Full,46.0,0.0
2006062108370,2006-06-20 00:00:00,2006-05-18 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,530.0,Denied,0.0,Deny,33.0,530.0
2006071309389,2006-07-10 00:00:00,2006-06-16 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Batteries - Dry cell only,254.25,Settled,127.13,Settle,24.0,127.12
2007060626450,2007-05-29 00:00:00,2007-04-20 00:00:00,BGR,Bangor International Airport,American Airlines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),200.0,Approved,200.0,Approve in Full,39.0,0.0
2007080329583,2007-08-02 00:00:00,2007-07-15 00:00:00,MCO,Orlando International Airport,Spirit Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,265.0,Denied,0.0,Deny,18.0,265.0
2009063060764,2009-06-25 00:00:00,2009-06-22 00:00:00,RST,Rochester; MN,American Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,325.0,Denied,0.0,Deny,3.0,325.0
2009040757218,2009-04-07 00:00:00,2009-03-06 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,320.5,Denied,0.0,Deny,32.0,320.5
2004113068044,2004-10-14 00:00:00,2004-08-19 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,230.0,Settled,57.5,Settle,56.0,172.5
2005051284593,2005-05-11 00:00:00,2005-05-03 00:00:00,F,Foreign airport,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Fine,160.0,Denied,0.0,Deny,8.0,160.0
0821072M,2003-08-21 00:00:00,2003-07-08 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,America West,Passenger Property Loss,Checked Baggage,Other,895.0,Settled,447.0,Settle,44.0,448.0
0616012L,2003-06-16 00:00:00,2003-05-29 00:00:00,TPA,Tampa International,USAir,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,129.44,Approved,129.44,Approve in Full,18.0,0.0
2007110634530,2007-11-01 00:00:00,2007-10-25 00:00:00,SNA,John Wayne,USAir,Passenger Property Loss,Checked Baggage,Handbags & Purses (leather or fabric); Other,310.0,Denied,0.0,Deny,7.0,310.0
2007020620333,2007-02-05 00:00:00,2006-12-29 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Continental Airlines,Passenger Property Loss,Checkpoint,Eyeglasses - (including contact lenses),110.0,Denied,0.0,Deny,38.0,110.0
2005040481419,2005-03-30 00:00:00,2005-03-16 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,75.0,Approved,75.0,Approve in Full,14.0,0.0
2005010372293,2004-12-10 00:00:00,2004-10-23 00:00:00,BTR,Baton Rouge Metropolitan,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),10.0,Approved,10.0,Approve in Full,48.0,0.0
2006040403967,2006-03-24 00:00:00,2006-02-25 00:00:00,LAS,McCarran International,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,142.23,Denied,0.0,Deny,27.0,142.23
2007052325876,2007-05-15 00:00:00,2007-05-10 00:00:00,LAN,Capital City; Lansing,UAL,Passenger Property Loss,Checkpoint,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,210.5,Denied,0.0,Deny,5.0,210.5
2006071209317,2006-07-11 00:00:00,2006-05-27 00:00:00,BOS,Boston (Logan) International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Locks,10.5,Approved,10.5,Approve in Full,45.0,0.0
2007020120010,2007-01-25 00:00:00,2006-11-12 00:00:00,EUG,Eugene Airport/Mahlon Sweet Field,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,108.0,Denied,0.0,Deny,74.0,108.0
2008041042347,2008-03-31 00:00:00,2008-03-16 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc); Other,129.99,Denied,0.0,Deny,15.0,129.99
2007042424442,2007-04-23 00:00:00,2007-04-17 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Property Damage,Checked Baggage,Other,118.0,Approved,118.0,Approve in Full,6.0,0.0
0604024L,2003-06-04 00:00:00,2003-05-05 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),350.0,Denied,0.0,Deny,30.0,350.0
0129034M,2004-01-29 00:00:00,2004-01-15 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,129.57,Settled,65.0,Settle,14.0,64.57
2004052453224,2004-05-04 00:00:00,2004-01-26 00:00:00,SAV,Savannah International,Northwest Airlines,Property Damage,Checked Baggage,Other,23.28,Approved,23.28,Approve in Full,99.0,0.0
2008040842081,2008-03-26 00:00:00,2008-03-06 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Currency,240.0,Denied,0.0,Deny,20.0,240.0
2008121953656,2008-12-17 00:00:00,2008-11-13 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Property Damage,Checked Baggage,Other,135.0,Denied,0.0,Deny,34.0,135.0
2007091932250,2007-09-17 00:00:00,2007-07-03 00:00:00,PIT,Pittsburgh International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,20.0,Denied,0.0,Deny,76.0,20.0
2005121998053,2005-12-09 00:00:00,2005-07-11 00:00:00,ORF,Norfolk International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),119.0,Settled,50.0,Settle,151.0,69.0
2007080930004,2007-08-06 00:00:00,2006-12-17 00:00:00,STT,Cyril E. King International,USAir,Passenger Property Loss,Checked Baggage,Alcoholic beverages,24.95,Settled,12.48,Settle,232.0,12.469999999999999
2005042583185,2005-04-25 00:00:00,2005-03-14 00:00:00,SAT,San Antonio International,Continental Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,191.98,Approved,191.98,Approve in Full,42.0,0.0
2006082511556,2006-08-17 00:00:00,2006-07-19 00:00:00,XNA,Northwest Arkansas Regional,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,450.0,Denied,0.0,Deny,29.0,450.0
2006041404615,2006-04-04 00:00:00,2006-01-07 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,893.04,Settled,297.68,Settle,87.0,595.3599999999999
2008091650034,2008-09-12 00:00:00,2008-09-10 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,708.72,Denied,0.0,Deny,2.0,708.72
0130120M,2004-01-30 00:00:00,2003-12-16 00:00:00,PDX,Portland International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,83.97,Settled,42.0,Settle,45.0,41.97
2008091049743,2008-09-08 00:00:00,2008-01-13 00:00:00,OGG,Kahului-Maui; HI,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Other,188.99,Denied,0.0,Deny,239.0,188.99
2004100764804,2004-09-09 00:00:00,2004-07-08 00:00:00,SAN,San Diego International,America West,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,116.0,Settled,75.0,Settle,63.0,41.0
0813005M,2003-08-13 00:00:00,2003-07-29 00:00:00,GTF,Great Falls International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,500.0,Settled,250.0,Settle,15.0,250.0
2006012600415,2006-01-23 00:00:00,2006-01-10 00:00:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checkpoint,Other,175.0,Settled,95.0,Settle,13.0,80.0
0618036L,2003-06-18 00:00:00,2003-06-05 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checkpoint,Luggage (all types including footlockers),45.02,Approved,45.0,Approve in Full,13.0,0.020000000000003126
2006031302994,2006-03-07 00:00:00,2006-02-10 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Property Damage,Checkpoint,Computer - Laptop,500.0,Settled,294.04,Settle,25.0,205.95999999999998
2007082130613,2007-08-17 00:00:00,2007-07-26 00:00:00,LAX,Los Angeles International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses); GPS - Global Positioning System,248.19,Denied,0.0,Deny,22.0,248.19
2006031503104,2006-03-07 00:00:00,2006-01-23 00:00:00,MFR,Rogue Valley International,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital,251.98,Settled,119.77,Settle,43.0,132.20999999999998
2009010954319,2009-01-05 00:00:00,2008-12-26 00:00:00,DAL,Dallas Love Field,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cell Phones,19.99,Approved,19.99,Approve in Full,10.0,0.0
2004060755008,2004-04-23 00:00:00,2004-03-13 00:00:00,PHX,Phoenix Sky Harbor International,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,861.83,Settled,255.24,Settle,41.0,606.59
2005010372273,2004-12-10 00:00:00,2004-07-28 00:00:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Locks,100.7,Denied,100.7,Deny,135.0,0.0
2008102351476,2008-10-21 00:00:00,2008-10-05 00:00:00,LGB,Long Beach,Jet Blue,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Denied,0.0,Deny,16.0,50.0
2006051106032,2006-05-08 00:00:00,2006-04-20 00:00:00,DEN,Denver International Airport,Frontier Airlines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),200.3,Approved,200.3,Approve in Full,18.0,0.0
2004122170067,2004-11-12 00:00:00,2004-11-02 00:00:00,PBI,Palm Beach International,Delta (Song),Property Damage,Checked Baggage,DVD/CD Players,573.0,Denied,0.0,Deny,10.0,573.0
2007043024722,2007-04-26 00:00:00,2007-04-11 00:00:00,JFK,John F. Kennedy International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,300.0,Denied,0.0,Deny,15.0,300.0
2006092112992,2006-09-18 00:00:00,2006-08-24 00:00:00,OMA,Eppley Airfield,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,10.65,Approved,10.65,Approve in Full,25.0,0.0
2009080762411,2009-08-06 00:00:00,2009-06-30 00:00:00,SJC,Norman Y Mineta San Jose International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers); Other,223.87,Approved,223.87,Approve in Full,37.0,0.0
2005062387027,2005-06-10 00:00:00,2005-05-04 00:00:00,LAS,McCarran International,Continental Airlines,Property Damage,Checkpoint,Cameras - Digital,219.0,Denied,0.0,Deny,37.0,219.0
2005061086269,2005-06-03 00:00:00,2005-05-03 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,271.02,Denied,0.0,Deny,31.0,271.02
2009112365622,2009-11-13 00:00:00,2009-10-22 06:30:00,LAX,Los Angeles International Airport,AirTran Airlines,Passenger Property Loss,Checkpoint,Jewelry - Costume,262.8,Denied,0.0,Deny,21.0,262.8
2004070758691,2004-06-21 00:00:00,2004-01-29 00:00:00,ORF,Norfolk International,Continental Airlines,Property Damage,Checked Baggage,Other,103.46,Approved,103.46,Approve in Full,144.0,0.0
2005042683351,2005-04-25 00:00:00,2005-04-10 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),179.0,Settled,50.0,Settle,15.0,129.0
0520207L,2003-05-20 00:00:00,2003-04-28 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Property Damage,Checked Baggage,Other,28.07,Approved,28.0,Approve in Full,22.0,0.07000000000000028
2004122971625,2004-11-30 00:00:00,2004-10-31 00:00:00,FNT,Bishop International; Flint,America Trans Air,Passenger Property Loss,Checked Baggage,Jewelry - Fine,481.98,Settled,240.99,Settle,30.0,240.99
0723116M,2003-07-23 00:00:00,2003-06-10 00:00:00,IND,Indianapolis International,American Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,450.0,Settled,225.0,Settle,43.0,225.0
2007062927635,2007-06-25 00:00:00,2007-06-14 00:00:00,GSP,Greenville-Spartanburg,USAir,Passenger Property Loss,Checked Baggage,Cell Phones,31.79,Approved,31.79,Approve in Full,11.0,0.0
2005032879968,2005-03-09 00:00:00,2005-02-07 00:00:00,CLE,Cleveland Hopkins International,Independence Air,Property Damage,Checked Baggage,Other,299.95,Denied,0.0,Deny,30.0,299.95
